ExternalID,Name,Description,Version,level,Parentnode,Is include
Fashion : Clothing : Knit Jumper : Funnel Neck : Gg 5,Gg 5,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Funnel Neck,TRUE
Fashion : Clothing : Knit Jumper : Funnel Neck : Gg 7,Gg 7,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Funnel Neck,TRUE
Fashion : Clothing : Knit Jumper : Hoody,Hoody,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Knit Jumper,TRUE
Fashion : Clothing : Knit Jumper : Hoody : Gg 12,Gg 12,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Hoody,TRUE
Fashion : Clothing : Knit Jumper : Hoody : Gg 7,Gg 7,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Hoody,TRUE
Fashion : Clothing : Knit Jumper : Knit Midi Dress,Knit Midi Dress,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Knit Jumper,TRUE
Fashion : Clothing : Knit Jumper : Knit Midi Dress : Gg 12,Gg 12,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Knit Midi Dress,TRUE
Fashion : Clothing : Knit Jumper : Knit Mini Dress,Knit Mini Dress,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Knit Jumper,TRUE
Fashion : Clothing : Knit Jumper : Knit Mini Dress : Gg 12,Gg 12,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Knit Mini Dress,TRUE
Fashion : Clothing : Knit Jumper : Knit Trouser,Knit Trouser,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Knit Jumper,TRUE
Fashion : Clothing : Knit Jumper : Knit Trouser : Gg 12,Gg 12,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Knit Trouser,TRUE
Fashion : Clothing : Knit Jumper : Roll Neck,Roll Neck,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Knit Jumper,TRUE
Fashion : Clothing : Knit Jumper : Roll Neck : 7Gg,7Gg,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Roll Neck,TRUE
Fashion : Clothing : Knit Jumper : Roll Neck : Gg 3,Gg 3,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Roll Neck,TRUE
Fashion : Clothing : Knit Jumper : Roll Neck : Gg 5,Gg 5,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Roll Neck,TRUE
Fashion : Clothing : Knit Jumper : Roll Neck : Gg 7,Gg 7,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Roll Neck,TRUE
Fashion : Clothing : Knit Jumper : Slash Neck,Slash Neck,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Knit Jumper,TRUE
Fashion : Clothing : Knit Jumper : Slash Neck : Gg 12,Gg 12,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Slash Neck,TRUE
Fashion : Clothing : Knit Jumper : Slash Neck : Gg 5,Gg 5,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Slash Neck,TRUE
Fashion : Clothing : Knit Jumper : Slash Neck : Gg 7,Gg 7,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Slash Neck,TRUE
Fashion : Clothing : Knit Jumper : Square Neck,Square Neck,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Knit Jumper,TRUE
Fashion : Clothing : Knit Jumper : Square Neck : Gg 12,Gg 12,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Square Neck,TRUE
Fashion : Clothing : Knit Jumper : Square Neck : Gg 7,Gg 7,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Square Neck,TRUE
Fashion : Clothing : Knit Jumper : V Neck,V Neck,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Knit Jumper,TRUE
Fashion : Clothing : Knit Jumper : V Neck : Gg 12,Gg 12,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : V Neck,TRUE
Fashion : Clothing : Knit Jumper : V Neck : Gg 7,Gg 7,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : V Neck,TRUE
Fashion : Clothing : Knit Jumper : Vee Neck,Vee Neck,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Knit Jumper,TRUE
Fashion : Clothing : Knit Jumper : Vee Neck : 7Gg,7Gg,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Vee Neck,TRUE
Fashion : Clothing : Knit Jumper : Vee Neck : Gg 12,Gg 12,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Vee Neck,TRUE
Fashion : Clothing : Knit Jumper : Vee Neck : Gg 14,Gg 14,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Vee Neck,TRUE
Fashion : Clothing : Knit Jumper : Vee Neck : Gg 3,Gg 3,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Vee Neck,TRUE
Fashion : Clothing : Knit Jumper : Vee Neck : Gg 7,Gg 7,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Vee Neck,TRUE
Fashion : Clothing : Knit Jumper : Zip Up,Zip Up,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Knit Jumper,TRUE
Fashion : Clothing : Knit Jumper : Zip Up : Gg 12,Gg 12,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Zip Up,TRUE
Fashion : Clothing : Knit Jumper : Zip Up : Gg 7,Gg 7,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Jumper : Zip Up,TRUE
Fashion : Clothing : Knit Other,Knit Other,,TEST_extra_fashion_nodes,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Knit Other : Knit Skirt,Knit Skirt,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Knit Other,TRUE
Fashion : Clothing : Knit Other : Knit Skirt : Gg 12,Gg 12,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Other : Knit Skirt,TRUE
Fashion : Clothing : Knit Other : Knit Skirt : Gg 7,Gg 7,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Other : Knit Skirt,TRUE
Fashion : Clothing : Knit Other : Knit Trouser,Knit Trouser,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Knit Other,TRUE
Fashion : Clothing : Knit Other : Knit Trouser : Gg 12,Gg 12,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Other : Knit Trouser,TRUE
Fashion : Clothing : Knit Other : Knit Trouser : Gg 7,Gg 7,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Knit Other : Knit Trouser,TRUE
Fashion : Clothing : Outerwear,Outerwear,,TEST_extra_fashion_nodes,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Outerwear : Fur,Fur,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Outerwear,TRUE
Fashion : Clothing : Outerwear : Fur : Long,Long,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Outerwear : Fur,TRUE
Fashion : Clothing : Outerwear : Fur : Short,Short,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Outerwear : Fur,TRUE
Fashion : Clothing : Outerwear : Heavyweight,Heavyweight,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Outerwear,TRUE
Fashion : Clothing : Outerwear : Heavyweight : Long,Long,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Outerwear : Heavyweight,TRUE
Fashion : Clothing : Outerwear : Heavyweight : Short,Short,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Outerwear : Heavyweight,TRUE
Fashion : Clothing : Outerwear : Lightweight,Lightweight,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Outerwear,TRUE
Fashion : Clothing : Outerwear : Lightweight : Long,Long,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Outerwear : Lightweight,TRUE
Fashion : Clothing : Outerwear : Lightweight : N/A,N/A,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Outerwear : Lightweight,TRUE
Fashion : Clothing : Outerwear : Lightweight : Short,Short,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Outerwear : Lightweight,TRUE
Fashion : Clothing : Play/Jumpsuit,Play/Jumpsuit,,TEST_extra_fashion_nodes,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Play/Jumpsuit : Jersey Jumpsuit,Jersey Jumpsuit,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Play/Jumpsuit,TRUE
Fashion : Clothing : Play/Jumpsuit : Jersey Jumpsuit : N/A,N/A,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Play/Jumpsuit : Jersey Jumpsuit,TRUE
Fashion : Clothing : Play/Jumpsuit : Jersey Jumpsuit : Woven Jumpsuit Other,Woven Jumpsuit Other,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Play/Jumpsuit : Jersey Jumpsuit,TRUE
Fashion : Clothing : Play/Jumpsuit : Jersey Playsuit,Jersey Playsuit,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Play/Jumpsuit,TRUE
Fashion : Clothing : Play/Jumpsuit : Jersey Playsuit : Woven Jumpsuit Other,Woven Jumpsuit Other,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Play/Jumpsuit : Jersey Playsuit,TRUE
Fashion : Clothing : Play/Jumpsuit : Woven Jumpsuit,Woven Jumpsuit,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Play/Jumpsuit,TRUE
Fashion : Clothing : Play/Jumpsuit : Woven Jumpsuit : N/A,N/A,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Play/Jumpsuit : Woven Jumpsuit,TRUE
Fashion : Clothing : Play/Jumpsuit : Woven Jumpsuit : Woven Boilersuit,Woven Boilersuit,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Play/Jumpsuit : Woven Jumpsuit,TRUE
Fashion : Clothing : Play/Jumpsuit : Woven Jumpsuit : Woven Dungaree,Woven Dungaree,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Play/Jumpsuit : Woven Jumpsuit,TRUE
Fashion : Clothing : Play/Jumpsuit : Woven Jumpsuit : Woven Jumpsuit Other,Woven Jumpsuit Other,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Play/Jumpsuit : Woven Jumpsuit,TRUE
Fashion : Clothing : Play/Jumpsuit : Woven Playsuit,Woven Playsuit,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Play/Jumpsuit,TRUE
Fashion : Clothing : Play/Jumpsuit : Woven Playsuit : Woven Jumpsuit Other,Woven Jumpsuit Other,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Play/Jumpsuit : Woven Playsuit,TRUE
Fashion : Clothing : Skirt,Skirt,,TEST_extra_fashion_nodes,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Skirt : Woven Maxi Skirt,Woven Maxi Skirt,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Skirt,TRUE
Fashion : Clothing : Skirt : Woven Maxi Skirt : Plain Maxi Skirt,Plain Maxi Skirt,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Skirt : Woven Maxi Skirt,TRUE
Fashion : Clothing : Skirt : Woven Maxi Skirt : Textured Maxi Skirt,Textured Maxi Skirt,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Skirt : Woven Maxi Skirt,TRUE
Fashion : Clothing : Skirt : Woven Midi Skirt,Woven Midi Skirt,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Skirt,TRUE
Fashion : Clothing : Skirt : Woven Midi Skirt : Plain Midi Skirt,Plain Midi Skirt,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Skirt : Woven Midi Skirt,TRUE
Fashion : Clothing : Skirt : Woven Midi Skirt : Printed Maxi Skirt,Printed Maxi Skirt,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Skirt : Woven Midi Skirt,TRUE
Fashion : Clothing : Skirt : Woven Midi Skirt : Printed Midi Skirt,Printed Midi Skirt,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Skirt : Woven Midi Skirt,TRUE
Fashion : Clothing : Skirt : Woven Midi Skirt : Textured Midi Skirt,Textured Midi Skirt,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Skirt : Woven Midi Skirt,TRUE
Fashion : Clothing : Skirt : Woven Mini Skirt,Woven Mini Skirt,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Skirt,TRUE
Fashion : Clothing : Skirt : Woven Mini Skirt : Plain Mini Skirt,Plain Mini Skirt,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Skirt : Woven Mini Skirt,TRUE
Fashion : Clothing : Skirt : Woven Mini Skirt : Printed Mini Skirt,Printed Mini Skirt,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Skirt : Woven Mini Skirt,TRUE
Fashion : Clothing : Skirt : Woven Mini Skirt : Textured Mini Skirt,Textured Mini Skirt,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Skirt : Woven Mini Skirt,TRUE
Fashion : Clothing : Swimwear,Swimwear,,TEST_extra_fashion_nodes,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Swimwear : Bikini Bottom,Bikini Bottom,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Swimwear,TRUE
Fashion : Clothing : Swimwear : Bikini Bottom : Printed Bikini Bottom,Printed Bikini Bottom,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Swimwear : Bikini Bottom,TRUE
Fashion : Clothing : Swimwear : Bikini Bottom : Textured Bikini Bottom,Textured Bikini Bottom,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Swimwear : Bikini Bottom,TRUE
Fashion : Clothing : Swimwear : Bikini Top,Bikini Top,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Swimwear,TRUE
Fashion : Clothing : Swimwear : Bikini Top : Printed Bikini Top,Printed Bikini Top,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Swimwear : Bikini Top,TRUE
Fashion : Clothing : Swimwear : Bikini Top : Textured Bikini Top,Textured Bikini Top,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Swimwear : Bikini Top,TRUE
Fashion : Clothing : Swimwear : Swimsuit,Swimsuit,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Swimwear,TRUE
Fashion : Clothing : Swimwear : Swimsuit : Printed Swimsuit,Printed Swimsuit,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Swimwear : Swimsuit,TRUE
Fashion : Clothing : Swimwear : Swimsuit : Textured Swimsuit,Textured Swimsuit,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Swimwear : Swimsuit,TRUE
Fashion : Clothing : Trouser,Trouser,,TEST_extra_fashion_nodes,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Trouser : Jersey Short,Jersey Short,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Trouser,TRUE
Fashion : Clothing : Trouser : Jersey Short : Textured Jersey Short,Textured Jersey Short,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Trouser : Jersey Short,TRUE
Fashion : Clothing : Trouser : Jersey Trouser,Jersey Trouser,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Trouser,TRUE
Fashion : Clothing : Trouser : Jersey Trouser : Plain Jersey Trouser,Plain Jersey Trouser,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Trouser : Jersey Trouser,TRUE
Fashion : Clothing : Trouser : Jersey Trouser : Printed Jersey Trouser,Printed Jersey Trouser,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Trouser : Jersey Trouser,TRUE
Fashion : Clothing : Trouser : Woven Culotte,Woven Culotte,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Trouser,TRUE
Fashion : Clothing : Trouser : Woven Culotte : Plain Woven Culotte,Plain Woven Culotte,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Trouser : Woven Culotte,TRUE
Fashion : Clothing : Trouser : Woven Culotte : Printed Woven Culotte,Printed Woven Culotte,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Trouser : Woven Culotte,TRUE
Fashion : Clothing : Trouser : Woven Culotte : Printed Woven Trouser,Printed Woven Trouser,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Trouser : Woven Culotte,TRUE
Fashion : Clothing : Trouser : Woven Short,Woven Short,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Trouser,TRUE
Fashion : Clothing : Trouser : Woven Short : Plain Woven Short,Plain Woven Short,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Trouser : Woven Short,TRUE
Fashion : Clothing : Trouser : Woven Short : Printed Woven Short,Printed Woven Short,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Trouser : Woven Short,TRUE
Fashion : Clothing : Trouser : Woven Trouser,Woven Trouser,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Trouser,TRUE
Fashion : Clothing : Trouser : Woven Trouser : Plain Woven Trouser,Plain Woven Trouser,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Trouser : Woven Trouser,TRUE
Fashion : Clothing : Trouser : Woven Trouser : Printed Woven Trouser,Printed Woven Trouser,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Trouser : Woven Trouser,TRUE
Fashion : Clothing : Trouser : Woven Trouser : Textured Woven Trouser,Textured Woven Trouser,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Trouser : Woven Trouser,TRUE
Fashion : Clothing : Wellness,Wellness,,TEST_extra_fashion_nodes,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Wellness : Jersey Wellness,Jersey Wellness,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Wellness,TRUE
Fashion : Clothing : Wellness : Jersey Wellness : Top Jersey Wellness,Top Jersey Wellness,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Wellness : Jersey Wellness,TRUE
Fashion : Clothing : Wellness : Jersey Wellness : Trouser Jersey Wellness,Trouser Jersey Wellness,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Wellness : Jersey Wellness,TRUE
Fashion : Clothing : Wellness : Woven Wellness,Woven Wellness,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Wellness,TRUE
Fashion : Clothing : Wellness : Woven Wellness : Top Woven Wellness,Top Woven Wellness,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Wellness : Woven Wellness,TRUE
Fashion : Clothing : Woven Dress,Woven Dress,,TEST_extra_fashion_nodes,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Woven Dress : Woven Maxi Dress,Woven Maxi Dress,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Woven Dress,TRUE
Fashion : Clothing : Woven Dress : Woven Maxi Dress : Plain Maxi Dress,Plain Maxi Dress,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Dress : Woven Maxi Dress,TRUE
Fashion : Clothing : Woven Dress : Woven Maxi Dress : Printed Maxi Dress,Printed Maxi Dress,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Dress : Woven Maxi Dress,TRUE
Fashion : Clothing : Woven Dress : Woven Maxi Dress : Textured Maxi Dress,Textured Maxi Dress,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Dress : Woven Maxi Dress,TRUE
Fashion : Clothing : Woven Dress : Woven Midi Dress,Woven Midi Dress,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Woven Dress,TRUE
Fashion : Clothing : Woven Dress : Woven Midi Dress : Plain Midi Dress,Plain Midi Dress,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Dress : Woven Midi Dress,TRUE
Fashion : Clothing : Woven Dress : Woven Midi Dress : Printed Midi Dress,Printed Midi Dress,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Dress : Woven Midi Dress,TRUE
Fashion : Clothing : Woven Dress : Woven Midi Dress : Printed Mini Dress,Printed Mini Dress,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Dress : Woven Midi Dress,TRUE
Fashion : Clothing : Woven Dress : Woven Midi Dress : Textured Midi Dress,Textured Midi Dress,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Dress : Woven Midi Dress,TRUE
Fashion : Clothing : Woven Dress : Woven Mini Dress,Woven Mini Dress,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Woven Dress,TRUE
Fashion : Clothing : Woven Dress : Woven Mini Dress : Plain Mini Dress,Plain Mini Dress,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Dress : Woven Mini Dress,TRUE
Fashion : Clothing : Woven Dress : Woven Mini Dress : Printed Mini Dress,Printed Mini Dress,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Dress : Woven Mini Dress,TRUE
Fashion : Clothing : Woven Dress : Woven Mini Dress : Textured Mini Dress,Textured Mini Dress,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Dress : Woven Mini Dress,TRUE
Fashion : Clothing : Woven Top,Woven Top,,TEST_extra_fashion_nodes,Sub Product Group,Fashion : Clothing,TRUE
Fashion : Clothing : Woven Top : Woven Blouse,Woven Blouse,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Woven Top,TRUE
Fashion : Clothing : Woven Top : Woven Blouse : Plain Blouse,Plain Blouse,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Top : Woven Blouse,TRUE
Fashion : Clothing : Woven Top : Woven Blouse : Printed Blouse,Printed Blouse,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Top : Woven Blouse,TRUE
Fashion : Clothing : Woven Top : Woven Blouse : Textured Blouse,Textured Blouse,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Top : Woven Blouse,TRUE
Fashion : Clothing : Woven Top : Woven Cami,Woven Cami,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Woven Top,TRUE
Fashion : Clothing : Woven Top : Woven Cami : Plain Cami,Plain Cami,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Top : Woven Cami,TRUE
Fashion : Clothing : Woven Top : Woven Cami : Printed Cami,Printed Cami,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Top : Woven Cami,TRUE
Fashion : Clothing : Woven Top : Woven Cami : Textured Cami,Textured Cami,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Top : Woven Cami,TRUE
Fashion : Clothing : Woven Top : Woven Shell Top,Woven Shell Top,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Woven Top,TRUE
Fashion : Clothing : Woven Top : Woven Shell Top : Plain Shell Top,Plain Shell Top,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Top : Woven Shell Top,TRUE
Fashion : Clothing : Woven Top : Woven Shell Top : Printed Shell Top,Printed Shell Top,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Top : Woven Shell Top,TRUE
Fashion : Clothing : Woven Top : Woven Shell Top : Textured Shell Top,Textured Shell Top,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Top : Woven Shell Top,TRUE
Fashion : Clothing : Woven Top : Woven Shirt,Woven Shirt,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing : Woven Top,TRUE
Fashion : Clothing : Woven Top : Woven Shirt : N/A,N/A,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Top : Woven Shirt,TRUE
Fashion : Clothing : Woven Top : Woven Shirt : Plain Shirt,Plain Shirt,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Top : Woven Shirt,TRUE
Fashion : Clothing : Woven Top : Woven Shirt : Printed Shirt,Printed Shirt,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Top : Woven Shirt,TRUE
Fashion : Clothing : Woven Top : Woven Shirt : Textured Shirt,Textured Shirt,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing : Woven Top : Woven Shirt,TRUE
Fashion : Clothing Accessories,Clothing Accessories,,TEST_extra_fashion_nodes,Product Group,Fashion,TRUE
Fashion : Clothing Accessories : Belts,Belts,,TEST_extra_fashion_nodes,Sub Product Group,Fashion : Clothing Accessories,TRUE
Fashion : Clothing Accessories : Belts : Fabric,Fabric,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing Accessories : Belts,TRUE
Fashion : Clothing Accessories : Belts : Fabric : Jean,Jean,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing Accessories : Belts : Fabric,TRUE
Fashion : Clothing Accessories : Belts : Fabric : Waist,Waist,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing Accessories : Belts : Fabric,TRUE
Fashion : Clothing Accessories : Belts : Leather,Leather,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing Accessories : Belts,TRUE
Fashion : Clothing Accessories : Belts : Leather : Jean,Jean,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing Accessories : Belts : Leather,TRUE
Fashion : Clothing Accessories : Belts : Leather : Skinny,Skinny,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing Accessories : Belts : Leather,TRUE
Fashion : Clothing Accessories : Belts : Leather : Waist,Waist,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing Accessories : Belts : Leather,TRUE
Fashion : Clothing Accessories : Belts : Pu,Pu,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing Accessories : Belts,TRUE
Fashion : Clothing Accessories : Belts : Pu : Jean,Jean,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing Accessories : Belts : Pu,TRUE
Fashion : Clothing Accessories : Belts : Pu : Skinny,Skinny,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing Accessories : Belts : Pu,TRUE
Fashion : Clothing Accessories : Belts : Pu : Waist,Waist,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing Accessories : Belts : Pu,TRUE
Fashion : Clothing Accessories : Footwear,Footwear,,TEST_extra_fashion_nodes,Sub Product Group,Fashion : Clothing Accessories,TRUE
Fashion : Clothing Accessories : Footwear : Boots,Boots,,TEST_extra_fashion_nodes,OB Type,Fashion : Clothing Accessories : Footwear,TRUE
Fashion : Clothing Accessories : Footwear : Boots : Branded,Branded,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing Accessories : Footwear : Boots,TRUE
Fashion : Clothing Accessories : Footwear : Boots : Chelsea,Chelsea,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing Accessories : Footwear : Boots,TRUE
Fashion : Clothing Accessories : Footwear : Boots : Chunky,Chunky,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing Accessories : Footwear : Boots,TRUE
Fashion : Clothing Accessories : Footwear : Boots : Heeled,Heeled,,TEST_extra_fashion_nodes,Type Detail,Fashion : Clothing Accessories : Footwear : Boots,TRUE
